,time,open,highest,lowest,close,volume,amount
347,1518956880000,10442.24,10442.24,10442.24,10442.24,6.0,0.057458936014
348,1518956940000,10448.12,10456.54,10435.77,10455.88,2262.0,21.635631000505
349,1518957000000,10449.03,10449.03,10413.79,10414.98,132.0,1.264255665634
350,1518957060000,10423.41,10441.78,10395.02,10396.8,568.0,5.451272317409001
351,1518957120000,10396.8,10397.14,10385.73,10390.5,2128.0,20.477348505813
352,1518957180000,10390.97,10420.51,10390.97,10396.42,502.0,4.825939668600999
353,1518957240000,10394.21,10425.46,10393.28,10422.04,98.0,0.940690752628
354,1518957300000,10414.62,10414.62,10413.12,10413.12,26.0,0.249682246468
355,1518957360000,10412.61,10412.61,10412.61,10412.61,2.0,0.019207480161
356,1518957420000,10427.51,10453.48,10415.29,10417.42,164.0,1.572386317873
357,1518957480000,10417.42,10443.64,10417.42,10441.38,58.0,0.555666162081
358,1518957540000,10427.14,10447.57,10426.52,10439.34,2890.0,27.684757721287998
359,1518957600000,10441.52,10459.5,10441.52,10448.73,144.0,1.3779034559560002
360,1518957660000,10457.08,10476.82,10457.08,10476.82,74.0,0.706882060646
361,1518957720000,10476.85,10490.08,10474.36,10477.27,234.0,2.232545117532
362,1518957780000,10485.03,10501.05,10485.03,10500.07,90.0,0.8574616348299999
363,1518957840000,10496.58,10496.58,10476.64,10482.82,476.0,4.536699160297
364,1518957900000,10505.0,10517.96,10505.0,10511.13,78.0,0.7419619743639999
365,1518957960000,10516.99,10526.07,10516.99,10517.97,1986.0,18.874827739192
366,1518958020000,10517.64,10517.64,10500.57,10500.57,786.0,7.4776687973580005
367,1518958080000,10491.27,10503.78,10489.87,10503.78,332.0,3.162855860421
368,1518958140000,10488.99,10517.6,10488.99,10517.31,24.0,0.228417855427
369,1518958200000,10511.18,10511.18,10497.58,10497.58,10.0,0.09518691208499999
370,1518958260000,10518.15,10530.0,10518.15,10530.0,52.0,0.49421160781499995
371,1518958320000,10536.71,10560.4,10536.71,10548.19,2802.0,26.558511252255997
372,1518958380000,10546.49,10546.6,10539.47,10542.06,416.0,3.946253640706
373,1518958440000,10542.03,10542.03,10510.5,10510.65,34.0,0.323269426792
374,1518958500000,10516.23,10550.0,10510.46,10510.46,512.0,4.859820559828
375,1518958560000,10529.53,10538.3,10517.81,10528.54,2646.0,25.153625936321
376,1518958620000,10513.4,10533.08,10499.14,10524.4,716.0,6.81071145182
377,1518958680000,10518.47,10518.47,10504.19,10515.33,260.0,2.473711054086
378,1518958740000,10518.6,10518.6,10504.36,10504.48,260.0,2.472190155773
379,1518958800000,10507.39,10517.5,10477.88,10495.06,574.0,5.46681690875
380,1518958860000,10500.91,10501.27,10464.51,10482.22,552.0,5.260154362386
381,1518958920000,10460.62,10508.16,10455.44,10500.68,364.0,3.467454012603
382,1518958980000,10495.63,10495.63,10467.58,10493.83,194.0,1.851001535708
383,1518959040000,10481.63,10501.52,10470.79,10501.52,248.0,2.3639882537009997
384,1518959100000,10501.52,10503.5,10489.51,10495.32,84.0,0.8000161573669999
385,1518959160000,10505.57,10532.42,10500.23,10532.09,1740.0,16.568396004901
386,1518959220000,10532.5,10574.31,10532.5,10560.55,288.0,2.7279195159640004
387,1518959280000,10556.18,10598.73,10551.38,10598.38,94.0,0.8891789202779999
388,1518959340000,10598.05,10646.54,10592.73,10641.68,286.0,2.6955590583170004
389,1518959400000,10624.05,10624.05,10595.67,10616.69,768.0,7.240719808129
390,1518959460000,10616.19,10649.56,10611.38,10648.81,532.0,4.99909902974
391,1518959520000,10649.5,10658.72,10644.85,10658.67,76.0,0.713476971249
392,1518959580000,10658.67,10683.57,10653.9,10681.93,442.0,4.1429621273290005
393,1518959640000,10685.77,10691.51,10681.93,10687.48,2758.0,25.799490697665
394,1518959700000,10681.93,10682.46,10658.01,10664.06,248.0,2.324538559181
395,1518959760000,10660.26,10664.8,10660.26,10664.8,56.0,0.525229556661
396,1518959820000,10653.6,10669.68,10648.05,10664.54,308.0,2.892033750589
397,1518959880000,10662.57,10673.04,10648.8,10648.8,552.0,5.182927246531
398,1518959940000,10653.53,10653.53,10648.8,10651.13,378.0,3.548940710847
399,1518960000000,10657.34,10660.46,10657.34,10660.46,32.0,0.300185648874
400,1518960060000,10673.82,10673.82,10659.33,10664.04,1288.0,12.077270295892001
401,1518960120000,10661.81,10666.42,10650.0,10663.08,388.0,3.640685749953
402,1518960180000,10659.9,10670.91,10653.23,10655.0,856.0,8.034259949684
403,1518960240000,10655.0,10655.0,10655.0,10655.0,0.0,0.0
404,1518960300000,10659.76,10659.76,10659.76,10659.76,1052.0,9.868890106344
405,1518960360000,10652.5,10668.24,10650.0,10664.56,1292.0,12.126268494110999
406,1518960420000,10664.56,10664.56,10664.56,10664.56,0.0,0.0
407,1518960480000,10664.56,10664.56,10664.56,10664.56,0.0,0.0
408,1518960540000,10650.0,10691.21,10650.0,10683.79,202.0,1.8927566338080002
409,1518960600000,10677.23,10691.33,10677.23,10683.29,244.0,2.283762911947
410,1518960660000,10700.61,10710.0,10683.34,10695.76,2494.0,23.335006759434
411,1518960720000,10701.68,10714.89,10701.68,10714.89,1662.0,15.523368690242
412,1518960780000,10715.57,10717.85,10695.17,10704.03,1362.0,12.710811031403999
413,1518960840000,10703.13,10717.85,10694.71,10715.58,116.0,1.0831008748289999
414,1518960900000,10715.58,10715.58,10676.02,10676.02,360.0,3.36464767138
415,1518960960000,10679.01,10699.5,10666.0,10680.0,1862.0,17.433925000668
416,1518961020000,10684.73,10684.73,10669.88,10675.62,2378.0,22.256957280113
417,1518961080000,10673.01,10683.12,10670.0,10670.0,178.0,1.668025250275
418,1518961140000,10686.07,10699.0,10658.46,10670.2,772.0,7.224894023442
419,1518961200000,10674.89,10700.49,10670.72,10683.25,1156.0,10.809754344538
420,1518961260000,10683.25,10698.38,10683.25,10686.63,326.0,3.0504768203009998
421,1518961320000,10695.93,10718.47,10695.93,10718.47,280.0,2.614379452794
422,1518961380000,10707.92,10716.71,10691.11,10716.71,252.0,2.356006275651
423,1518961440000,10713.04,10783.28,10713.04,10770.96,1476.0,13.722724974958
424,1518961500000,10770.98,10794.67,10770.07,10774.73,618.0,5.731828655578999
425,1518961560000,10775.72,10819.8,10770.48,10770.48,948.0,8.778365854466
426,1518961620000,10756.91,10771.8,10738.0,10760.21,454.0,4.2206624564020006
427,1518961680000,10746.38,10760.44,10744.59,10744.59,38.0,0.35347704341799996
428,1518961740000,10738.5,10749.23,10738.5,10746.1,108.0,1.0051089074600001
429,1518961800000,10738.0,10749.87,10720.02,10749.05,212.0,1.975148547687
430,1518961860000,10737.92,10737.92,10703.3,10724.09,1438.0,13.405515004817
431,1518961920000,10724.09,10724.09,10701.0,10708.64,178.0,1.6626473608539998
432,1518961980000,10707.9,10739.6,10707.15,10728.72,260.0,2.424142938006
433,1518962040000,10718.0,10728.7,10706.8,10726.97,96.0,0.895210784605
434,1518962100000,10745.84,10748.6,10741.66,10742.0,1688.0,15.705018970146
435,1518962160000,10740.87,10740.87,10730.66,10730.66,64.0,0.596100425035
436,1518962220000,10722.56,10739.63,10722.56,10730.0,58.0,0.540765776797
437,1518962280000,10728.48,10728.48,10710.0,10710.0,2006.0,18.716326980485
438,1518962340000,10705.84,10728.01,10704.54,10720.71,370.0,3.4520967062019996
439,1518962400000,10702.0,10702.0,10688.5,10688.5,174.0,1.626307538915
440,1518962460000,10688.5,10768.28,10688.0,10756.72,2372.0,22.10500944539
441,1518962520000,10756.75,10757.22,10703.06,10743.92,712.0,6.6314481081070005
442,1518962580000,10744.79,10800.08,10742.31,10772.29,1174.0,10.898960403418
443,1518962640000,10781.54,10785.54,10738.52,10748.91,418.0,3.885556940873
444,1518962700000,10765.15,10767.78,10751.28,10751.28,1592.0,14.803303482699
445,1518962760000,10753.11,10769.08,10751.4,10763.0,106.0,0.984927828553
446,1518962820000,10767.12,10776.03,10751.23,10751.23,130.0,1.207453411967
447,1518962880000,10750.73,10753.92,10740.77,10753.92,108.0,1.004975558371
448,1518962940000,10754.71,10768.55,10747.42,10752.74,436.0,4.052130104802
449,1518963000000,10740.7,10745.55,10740.7,10741.0,48.0,0.446879128634
450,1518963060000,10754.13,10754.13,10740.79,10747.97,206.0,1.917457888034
451,1518963120000,10745.13,10746.0,10745.13,10745.85,142.0,1.3214281076999999
452,1518963180000,10738.0,10748.89,10727.15,10739.47,662.0,6.165091513225
453,1518963240000,10739.92,10739.92,10708.01,10725.28,376.0,3.507974700036
454,1518963300000,10715.16,10746.88,10703.82,10720.21,520.0,4.847611740262
455,1518963360000,10725.0,10744.92,10715.88,10731.72,120.0,1.119216983771
456,1518963420000,10737.87,10757.33,10737.87,10757.33,1172.0,10.895081840550999
457,1518963480000,10761.97,10761.97,10748.24,10748.24,6.0,0.055799353406
458,1518963540000,10742.37,10742.85,10742.37,10742.85,202.0,1.880401089824
459,1518963600000,10745.71,10750.8,10745.71,10748.0,1492.0,13.881603058893
460,1518963660000,10741.0,10747.66,10730.0,10744.95,92.0,0.85647559933
461,1518963720000,10734.0,10734.0,10720.99,10730.0,302.0,2.8143304238849995
462,1518963780000,10732.7,10739.85,10716.38,10716.38,466.0,4.344565768694999
463,1518963840000,10716.38,10718.51,10700.0,10716.51,2056.0,19.20298927708
464,1518963900000,10719.62,10719.62,10702.86,10702.86,124.0,1.157077492541
465,1518963960000,10697.19,10697.19,10670.74,10684.97,468.0,4.380895079386
466,1518964020000,10709.63,10716.51,10700.0,10700.0,632.0,5.900766858444
467,1518964080000,10700.0,10701.06,10681.14,10681.14,226.0,2.112291525415
468,1518964140000,10701.6,10702.15,10689.98,10689.98,1192.0,11.150252799335
469,1518964200000,10689.98,10689.98,10689.98,10689.98,0.0,0.0
470,1518964260000,10705.25,10723.41,10705.25,10723.41,238.0,2.22142936458
471,1518964320000,10707.55,10737.97,10707.55,10737.97,2172.0,20.23474290041
472,1518964380000,10737.4,10755.57,10737.4,10755.57,166.0,1.544642278085
473,1518964440000,10755.57,10755.57,10727.76,10735.61,378.0,3.519459298113
474,1518964500000,10731.81,10731.81,10702.55,10705.86,130.0,1.212909118067
475,1518964560000,10710.22,10725.77,10704.86,10704.86,1626.0,15.181023012024
476,1518964620000,10700.0,10723.51,10690.54,10723.51,298.0,2.780599561685
477,1518964680000,10723.51,10723.51,10723.51,10723.51,0.0,0.0
478,1518964740000,10706.18,10707.14,10706.18,10707.14,16.0,0.149434670096
479,1518964800000,10697.5,10697.75,10697.5,10697.5,790.0,7.384734803103
480,1518964860000,10687.44,10707.87,10687.44,10707.87,60.0,0.560545568632
481,1518964920000,10705.99,10705.99,10686.95,10688.45,78.0,0.729410975904
482,1518964980000,10696.54,10712.11,10696.54,10712.11,30.0,0.280221310256
483,1518965040000,10730.14,10741.8,10712.11,10736.71,290.0,2.705215094406
484,1518965100000,10736.62,10741.1,10736.62,10741.1,18.0,0.167621457089
485,1518965160000,10741.1,10749.47,10741.1,10749.47,128.0,1.191603361665
486,1518965220000,10749.57,10750.0,10749.47,10749.47,2292.0,21.321461579527
487,1518965280000,10750.0,10760.0,10750.0,10760.0,904.0,8.409285035013
488,1518965340000,10767.92,10783.7,10762.0,10762.08,124.0,1.151281605609
489,1518965400000,10762.0,10762.0,10752.28,10760.17,1190.0,11.066649536029999
490,1518965460000,10762.23,10769.47,10762.23,10769.47,80.0,0.7429360528450001
491,1518965520000,10756.28,10756.28,10736.91,10736.91,236.0,2.196386447239
492,1518965580000,10750.5,10752.95,10719.59,10738.46,220.0,2.050562549644
493,1518965640000,10749.74,10776.06,10729.75,10776.06,1472.0,13.712438300207
494,1518965700000,10755.11,10755.11,10750.41,10750.41,26.0,0.241826851167
495,1518965760000,10736.84,10736.84,10733.6,10733.6,6.0,0.05589199521
496,1518965820000,10734.54,10734.54,10729.84,10729.84,844.0,7.865899432968
497,1518965880000,10736.48,10747.91,10731.62,10741.21,194.0,1.806105022748
498,1518965940000,10749.63,10753.3,10749.63,10753.3,32.0,0.29758941733399996
499,1518966000000,10745.31,10745.31,10731.83,10737.08,844.0,7.855115712198
500,1518966060000,10740.5,10740.5,10722.43,10723.2,50.0,0.465913371977
501,1518966120000,10727.57,10727.57,10723.2,10723.2,20.0,0.186443109252
502,1518966180000,10723.2,10723.2,10697.05,10714.95,1078.0,10.06083869562
503,1518966240000,10733.66,10740.3,10713.35,10715.35,88.0,0.820229277352
504,1518966300000,10715.35,10715.35,10715.35,10715.35,0.0,0.0
505,1518966360000,10726.4,10726.4,10726.4,10726.4,966.0,9.005817422434
506,1518966420000,10726.4,10726.4,10726.4,10726.4,0.0,0.0
507,1518966480000,10726.4,10726.4,10726.4,10726.4,0.0,0.0
508,1518966540000,10734.64,10739.92,10734.64,10736.0,1830.0,17.047471280345
509,1518966600000,10740.62,10740.62,10739.25,10739.25,32.0,0.297960513708
510,1518966660000,10741.9,10773.71,10741.9,10772.34,446.0,4.149396127446
511,1518966720000,10783.66,10791.99,10772.11,10791.99,664.0,6.161302005214
512,1518966780000,10792.01,10802.85,10778.71,10802.85,850.0,7.875287716452
513,1518966900000,10794.19,10794.19,10794.19,10794.19,2.0,0.018528486158
514,1518966840000,10794.19,10812.08,10789.2,10801.52,724.0,6.702925283052
515,1518966960000,10801.88,10813.86,10793.27,10800.79,226.0,2.092087105171
516,1518967020000,10806.96,10819.01,10801.3,10816.34,1054.0,9.756783864901001
517,1518967080000,10815.41,10831.42,10815.41,10829.46,308.0,2.845522460115
518,1518967140000,10827.3,10829.6,10794.74,10795.58,686.0,6.34884152653
519,1518967200000,10808.76,10822.96,10808.18,10808.52,994.0,9.193908960816
520,1518967260000,10800.0,10800.0,10789.34,10796.56,110.0,1.019041906609
521,1518967320000,10788.71,10815.9,10788.71,10815.22,1160.0,10.748923028433001
522,1518967380000,10799.19,10806.7,10794.63,10806.28,84.0,0.77783566743
523,1518967440000,10805.85,10805.85,10805.85,10805.85,878.0,8.125228464212
524,1518967500000,10812.5,10812.5,10773.01,10782.88,162.0,1.50217380101
525,1518967560000,10791.01,10792.43,10758.64,10760.95,146.0,1.355599226719
526,1518967620000,10750.53,10772.68,10750.53,10768.63,190.0,1.764710879905
527,1518967680000,10790.85,10803.32,10778.99,10788.15,1784.0,16.542451461762
528,1518967740000,10776.71,10776.71,10759.52,10766.4,302.0,2.8029924852429997
529,1518967800000,10766.4,10768.55,10766.4,10766.4,990.0,9.195159778687
530,1518967860000,10766.4,10766.4,10745.45,10745.45,324.0,3.01033365385
531,1518967920000,10745.95,10746.92,10740.0,10746.92,1104.0,10.277583159974
532,1518967980000,10749.25,10769.0,10749.25,10769.0,222.0,2.061587258969
533,1518968040000,10765.01,10771.11,10758.77,10758.77,28.0,0.260120068601
534,1518968100000,10758.87,10772.74,10757.6,10772.74,34.0,0.315769918068
535,1518968160000,10770.64,10770.64,10760.0,10760.0,744.0,6.907973627810001
536,1518968220000,10774.96,10787.31,10754.9,10775.8,568.0,5.270527792252
537,1518968280000,10767.43,10775.8,10761.03,10761.03,590.0,5.482322443606
538,1518968340000,10757.23,10761.59,10749.88,10749.88,12.0,0.111583484616
539,1518968400000,10746.04,10746.8,10746.04,10746.8,48.0,0.44665124998899997
540,1518968460000,10732.32,10732.32,10708.82,10717.0,1760.0,16.419685899894
541,1518968520000,10699.05,10699.05,10629.62,10629.62,1894.0,17.733661738966997
542,1518968580000,10629.62,10677.89,10629.62,10636.12,850.0,7.981783045387
543,1518968640000,10641.37,10730.0,10628.76,10628.76,1622.0,15.208166871545
544,1518968700000,10631.78,10662.86,10631.78,10646.51,576.0,5.411490992791999
545,1518968760000,10657.52,10662.69,10637.71,10653.31,334.0,3.1353260091890003
546,1518968820000,10664.76,10665.68,10661.97,10664.56,56.0,0.525136407798
547,1518968880000,10665.22,10669.14,10613.6,10616.84,508.0,4.777781990007
548,1518968940000,10600.0,10600.0,10581.67,10588.01,198.0,1.8692304468729999
549,1518969000000,10588.05,10620.06,10588.05,10617.13,180.0,1.696930187029
550,1518969060000,10617.91,10653.11,10607.27,10608.26,1316.0,12.390371978919001
551,1518969120000,10595.53,10624.74,10595.53,10624.74,176.0,1.658644370652
552,1518969180000,10616.0,10616.0,10616.0,10616.0,10.0,0.09419743783
553,1518969240000,10625.68,10625.68,10606.02,10606.02,190.0,1.790130085406
554,1518969300000,10606.75,10637.94,10596.52,10605.5,2594.0,24.416904455431
555,1518969360000,10606.61,10626.5,10606.61,10626.5,80.0,0.7533919681360001
556,1518969420000,10637.24,10637.24,10611.4,10611.4,294.0,2.767927955032
557,1518969480000,10611.36,10637.91,10605.5,10637.91,242.0,2.276641394048
558,1518969540000,10644.74,10651.32,10637.91,10646.39,2316.0,21.763288514018
559,1518969600000,10647.96,10647.96,10646.17,10646.39,280.0,2.6297782624540003
560,1518969660000,10646.37,10668.38,10646.37,10664.87,1194.0,11.205960432067
561,1518969720000,10661.62,10667.9,10652.22,10657.84,84.0,0.788162262455
562,1518969780000,10661.8,10696.12,10660.66,10694.14,488.0,4.569300580273
563,1518969840000,10699.38,10699.38,10678.74,10678.74,82.0,0.7669103851450001
564,1518969900000,10693.3,10707.18,10684.48,10705.2,432.0,4.038809870306
565,1518969960000,10694.53,10694.53,10686.96,10689.23,2172.0,20.319142997035
566,1518970020000,10685.8,10685.8,10648.58,10648.9,988.0,9.267862233371
567,1518970080000,10672.48,10673.0,10661.74,10661.74,326.0,3.0545547373710003
568,1518970140000,10661.35,10669.1,10661.35,10669.1,984.0,9.222909653576
569,1518970200000,10654.7,10654.7,10633.78,10649.39,152.0,1.427905140403
570,1518970260000,10642.11,10647.03,10616.77,10623.62,250.0,2.352127283538
571,1518970320000,10623.68,10623.68,10580.59,10580.59,626.0,5.89736368578
572,1518970380000,10566.46,10581.59,10504.4,10504.75,1534.0,14.527792063163
573,1518970440000,10517.99,10556.35,10513.83,10556.35,2094.0,19.867774388044
574,1518970500000,10555.8,10555.8,10521.66,10534.48,612.0,5.806010339649
575,1518970560000,10534.95,10537.98,10509.52,10525.25,198.0,1.8806970573299997
576,1518970620000,10522.92,10536.37,10515.98,10515.98,404.0,3.8365171098079998
577,1518970680000,10521.85,10521.85,10500.0,10500.0,28.0,0.266376463508
578,1518970740000,10500.0,10506.52,10454.57,10454.57,2774.0,26.4323394049
579,1518970800000,10474.2,10515.6,10468.79,10500.57,1000.0,9.533073213475
580,1518970860000,10500.94,10521.81,10483.21,10510.93,178.0,1.6967277740900002
581,1518970920000,10518.76,10518.76,10501.4,10501.44,16.0,0.152253986548
582,1518970980000,10521.24,10544.78,10521.24,10535.04,64.0,0.607977847341
583,1518971040000,10524.04,10525.1,10520.4,10525.1,1568.0,14.897952054984
584,1518971100000,10520.4,10537.58,10497.03,10511.04,236.0,2.243938315032
585,1518971160000,10529.78,10529.8,10488.58,10488.58,78.0,0.7425190547409999
586,1518971220000,10495.2,10501.96,10495.2,10495.35,32.0,0.304754398231
587,1518971280000,10519.58,10529.18,10508.34,10508.34,308.0,2.927909459351
588,1518971340000,10510.28,10520.96,10492.5,10510.55,970.0,9.229754568748
589,1518971400000,10503.94,10503.94,10460.02,10461.66,118.0,1.126813801308
590,1518971460000,10461.66,10464.69,10432.56,10447.51,1772.0,16.955988126987
591,1518971520000,10421.66,10422.35,10420.93,10422.13,132.0,1.266536538013
592,1518971580000,10422.01,10455.23,10422.01,10447.11,360.0,3.450619840331
593,1518971640000,10440.2,10449.74,10434.28,10449.74,1104.0,10.577069137826001
594,1518971700000,10462.97,10465.0,10453.31,10464.93,52.0,0.49711167661600003
595,1518971760000,10463.91,10463.91,10462.92,10462.92,16.0,0.152919173407
596,1518971820000,10465.8,10514.77,10465.8,10514.77,504.0,4.7972353494840005
597,1518971880000,10517.3,10521.59,10500.33,10521.59,172.0,1.63608328826
598,1518971940000,10494.8,10504.84,10494.8,10504.84,66.0,0.6287650493860001
599,1518972000000,10507.71,10508.16,10466.77,10467.82,94.0,0.8964345061799999
600,1518972060000,10469.88,10494.38,10469.88,10492.28,1260.0,12.029443697674001
601,1518972120000,10520.35,10520.35,10466.39,10511.43,240.0,2.2843628966710003
602,1518972180000,10532.91,10532.91,10532.91,10532.91,18.0,0.170892944115
603,1518972240000,10513.46,10513.46,10483.23,10488.7,1154.0,10.979763324405
604,1518972300000,10481.16,10523.83,10480.59,10523.83,42.0,0.399464536605
605,1518972360000,10498.85,10506.57,10491.4,10497.21,40.0,0.380872821424
606,1518972420000,10505.27,10512.07,10489.82,10489.82,574.0,5.460581855202
607,1518972480000,10510.14,10513.48,10504.05,10504.05,10.0,0.09514627564200001
608,1518972540000,10491.12,10491.12,10470.46,10472.21,22.0,0.21003641763099998
609,1518972600000,10456.51,10456.51,10432.55,10456.17,676.0,6.471570745605001
610,1518972660000,10456.17,10479.48,10456.17,10456.45,122.0,1.1661705618909999
611,1518972720000,10456.8,10484.84,10456.8,10484.84,122.0,1.163683514827
612,1518972780000,10476.27,10476.27,10459.62,10467.27,706.0,6.747024378379001
613,1518972840000,10474.95,10487.33,10474.95,10487.33,50.0,0.477015480128
614,1518972900000,10502.55,10502.55,10502.55,10502.55,8.0,0.076171977282
615,1518972960000,10524.52,10541.06,10512.98,10517.05,1238.0,11.746764113524002
616,1518973020000,10519.38,10534.9,10510.5,10532.8,342.0,3.251273202913
617,1518973080000,10556.07,10559.45,10549.83,10549.83,48.0,0.45470916648299997
618,1518973140000,10549.83,10578.76,10549.83,10578.76,942.0,8.90831688607
619,1518973200000,10538.96,10576.3,10537.21,10574.52,444.0,4.200329269425
620,1518973260000,10575.57,10575.57,10558.38,10558.45,188.0,1.779095000052
621,1518973320000,10570.96,10586.29,10566.31,10586.29,278.0,2.626881050108
622,1518973380000,10609.81,10613.47,10598.51,10598.51,874.0,8.235275213166
623,1518973440000,10592.15,10605.51,10583.87,10604.67,350.0,3.304770083908
624,1518973500000,10607.51,10610.84,10574.02,10574.05,148.0,1.3984581881540001
625,1518973560000,10584.67,10631.57,10584.67,10626.55,144.0,1.356544512513
626,1518973620000,10623.57,10638.48,10597.18,10637.53,1186.0,11.162439415742
627,1518973680000,10627.41,10629.01,10620.85,10629.0,100.0,0.940966983884
628,1518973740000,10616.99,10616.99,10583.4,10610.0,1344.0,12.674996372584
629,1518973800000,10601.86,10625.51,10594.5,10594.5,582.0,5.485719869227
630,1518973860000,10600.43,10610.32,10593.38,10606.08,310.0,2.923313459098
631,1518973920000,10602.91,10616.38,10602.91,10614.85,242.0,2.280684867536
632,1518973980000,10615.64,10651.74,10610.7,10626.06,3022.0,28.435448375317
633,1518974040000,10628.0,10673.26,10628.0,10664.78,1200.0,11.256695073673999
634,1518974100000,10664.78,10664.78,10629.3,10660.43,888.0,8.343602456679
635,1518974160000,10656.08,10656.43,10648.82,10653.53,1102.0,10.345704989543
636,1518974220000,10653.9,10664.4,10640.01,10641.85,100.0,0.9389712817810001
637,1518974280000,10639.74,10655.56,10623.63,10652.32,318.0,2.989878860874
638,1518974340000,10660.22,10664.25,10626.14,10626.14,688.0,6.462266378953
639,1518974400000,10628.03,10645.28,10628.03,10628.59,110.0,1.033798822314
640,1518974460000,10640.24,10660.89,10637.94,10660.0,56.0,0.525852959364
641,1518974520000,10660.94,10660.94,10612.0,10612.0,216.0,2.0300380721680003
642,1518974580000,10612.0,10670.0,10612.0,10662.96,896.0,8.422871218899
643,1518974640000,10668.7,10668.7,10625.63,10628.3,416.0,3.909503630014
644,1518974760000,10650.32,10650.32,10650.32,10650.32,0.0,0.0
645,1518974700000,10647.29,10670.39,10635.79,10635.79,554.0,5.200217484109
646,1518974820000,10628.46,10643.71,10628.46,10639.93,124.0,1.165493782318
647,1518974880000,10649.97,10649.97,10618.95,10635.94,1164.0,10.94385864918
648,1518974940000,10635.28,10640.0,10584.89,10584.89,374.0,3.527363703172
649,1518975000000,10588.62,10617.47,10588.62,10592.34,106.0,0.999321111646
650,1518975060000,10599.11,10639.02,10586.99,10604.0,208.0,1.959046428511
651,1518975120000,10600.0,10637.74,10600.0,10606.39,512.0,4.825319163345
652,1518975180000,10611.26,10619.52,10602.02,10609.38,424.0,3.997588518161
653,1518975240000,10609.38,10609.38,10609.38,10609.38,10.0,0.094256214784
654,1518975300000,10614.0,10614.0,10606.48,10610.24,1180.0,11.120029579295002
655,1518975360000,10602.98,10604.34,10602.98,10604.34,400.0,3.772050180649
656,1518975420000,10630.52,10656.5,10609.44,10612.72,956.0,8.990283442997
657,1518975480000,10609.02,10646.9,10609.02,10640.0,322.0,3.0260213497030004
658,1518975540000,10621.77,10639.27,10621.21,10630.3,1358.0,12.784587650299999
659,1518975600000,10647.89,10651.8,10640.94,10640.94,582.0,5.465824155569
660,1518975660000,10646.36,10649.68,10643.25,10643.25,116.0,1.0896444270049999
661,1518975720000,10633.18,10643.95,10633.18,10638.33,276.0,2.594575644743
662,1518975780000,10635.61,10670.57,10626.0,10626.0,1858.0,17.467408728817002
663,1518975840000,10618.07,10618.3,10615.73,10618.3,32.0,0.301374634256
664,1518975900000,10618.57,10638.68,10611.98,10611.98,406.0,3.820761021299
665,1518975960000,10620.38,10659.12,10615.81,10642.16,1376.0,12.951796092437
666,1518976020000,10620.49,10649.97,10620.49,10638.71,226.0,2.124410602524
667,1518976080000,10636.24,10644.73,10622.94,10630.33,60.0,0.564271392316
668,1518976140000,10622.47,10632.25,10607.17,10615.32,230.0,2.163911284696
669,1518976200000,10620.75,10657.34,10612.24,10621.0,1158.0,10.891898054565
670,1518976260000,10637.95,10671.02,10625.78,10642.25,258.0,2.422666872447
671,1518976320000,10649.13,10660.85,10649.13,10653.54,126.0,1.182783987628
672,1518976380000,10652.39,10663.36,10636.43,10644.34,1618.0,15.192242975717
673,1518976440000,10645.03,10646.81,10643.25,10643.25,46.0,0.432133109169
674,1518976500000,10646.52,10673.42,10645.22,10667.32,68.0,0.638290100013
675,1518976560000,10652.43,10659.27,10652.43,10657.78,30.0,0.28155496235399996
676,1518976620000,10658.52,10662.76,10658.52,10662.76,454.0,4.257816884256
677,1518976680000,10664.14,10680.0,10664.14,10680.0,1008.0,9.438247817254
678,1518976740000,10688.0,10720.0,10688.0,10694.35,674.0,6.2896653867320005
679,1518976800000,10710.74,10710.74,10674.92,10695.35,1310.0,12.255590149231
680,1518976860000,10693.51,10705.96,10680.0,10680.0,714.0,6.682874990159
681,1518976920000,10670.0,10691.73,10669.25,10690.4,324.0,3.0343236481190003
682,1518976980000,10681.78,10682.32,10680.0,10680.0,510.0,4.7752628245899995
683,1518977040000,10666.89,10685.3,10666.89,10677.34,820.0,7.675685379153
684,1518977100000,10677.34,10677.34,10677.34,10677.34,0.0,0.0
685,1518977160000,10668.23,10668.23,10668.23,10668.23,2.0,0.018747252356
686,1518977220000,10623.46,10623.46,10601.31,10606.08,512.0,4.826642000302
687,1518977280000,10597.08,10616.68,10575.03,10612.86,1348.0,12.717954539482
688,1518977340000,10614.65,10615.88,10575.03,10606.85,342.0,3.227978388061
689,1518977400000,10607.35,10619.2,10574.9,10596.23,412.0,3.886193048326
690,1518977460000,10589.89,10601.49,10586.65,10586.65,24.0,0.226586560961
691,1518977520000,10586.3,10590.93,10540.64,10540.64,1518.0,14.352272271670001
692,1518977580000,10565.16,10568.05,10563.48,10568.05,24.0,0.227166281213
693,1518977640000,10538.27,10571.68,10522.42,10570.93,424.0,4.020134213616
694,1518977700000,10570.8,10570.8,10527.01,10565.8,104.0,0.985633527938
695,1518977760000,10585.1,10589.2,10559.48,10559.48,140.0,1.3223564173690001
696,1518977820000,10548.29,10579.91,10548.29,10569.68,490.0,4.6317002055989995
697,1518977880000,10578.41,10613.17,10573.57,10613.17,236.0,2.226901058199
698,1518977940000,10626.85,10630.78,10614.74,10616.69,204.0,1.92109876619
699,1518978000000,10616.19,10643.25,10616.19,10631.41,1218.0,11.461211482196
